chr5	125082200	125082300	1
chr5	125098339	125190339	1
chr5	128867874	128868263	1
chr5	128870162	128876435	1
chr5	128878744	128878844	1
chr5	130300586	130320586	1
chr5	137624702	137625298	1
chr5	137627507	137632671	1
chr5	137643108	137711108	1
chr5	137712736	137713258	1
chr5	139079200	139079300	1
chr5	139098670	139098770	1
chr5	139100880	139158880	1
chr5	139160995	139161626	1
chr5	143219871	143269871	1
chr5	143311751	143411751	1
chr5	143455620	143505620	1
chr5	144189379	144191019	1
chr5	144200790	144201870	1
chr5	144582440	144632440	1
chr5	146422975	146472975	1
chr5	150110198	150115198	1
chr5	150121323	150121457	1
chr5	150122200	150122300	1
chr6	0	3000000	1
chr6	30702811	30752811	1
chr6	47637038	47687038	1
chr6	139611432	139661432	1
chr6	145968529	146018529	1
chr7	0	3000000	1
chr7	3139263	3139421	1
chr7	3169386	3169486	1
chr7	3183105	3183205	1
chr7	3186449	3186558	1
chr7	3190676	3191479	1
chr7	3192521	3192621	1
chr7	3195093	3195240	1
chr7	3196945	3197045	1
chr7	3197607	3198394	1
chr7	3224981	3225081	1
chr7	3234798	3234898	1
chr7	3252252	3255108	1
chr7	3255797	3260492	1
chr7	3271400	3271500	1
chr7	3276611	3276711	1
chr7	3288657	3288757	1
chr7	3303519	3303619	1
chr7	3305092	3305192	1
chr7	3319082	3319182	1
chr7	3331154	3331350	1
chr7	3332765	3332865	1
chr7	3350838	3350938	1
chr7	3353488	3353588	1
chr7	3355056	3355156	1
chr7	3359567	3359667	1
chr7	3383956	3385003	1
chr7	3386109	3386209	1
chr7	3390372	3390472	1
chr7	3415366	3418526	1
chr7	3423714	3423814	1
chr7	3430765	3430865	1
chr7	3451358	3451458	1
chr7	3454613	3454713	1
chr7	3458695	3458859	1
chr7	3465882	3466267	1
chr7	3467320	3467420	1
chr7	3470303	3471114	1
chr7	3489111	3489211	1
chr7	3509309	3509409	1
chr7	3516906	3517906	1
chr7	6284518	6286168	1
chr7	6304939	6305039	1
chr7	7887705	7937705	1
chr7	8181954	8231954	1
chr7	8393310	8443310	1
chr7	8671340	8721340	1
chr7	9452281	9502281	1
chr7	10171903	10221903	1
chr7	21364479	21414479	1
chr7	22405019	22455019	1
chr7	39356194	46356194	1
chr7	66952205	67002205	1
chr7	89394833	89399833	1
chr7	113122388	113172388	1
chr7	138776129	138826129	1
chr7	146219158	146248158	1
chr7	148884988	148885088	1
chr7	148887407	148887507	1
chr7	148890516	148930516	1
chr7	152510609	152511638	1
chr7	152513418	152513743	1
chr7	152514519	152514619	1
chr8	0	3000000	1
chr8	19803128	19853128	1
chr8	20038713	22038713	1
chr8	22495821	22545821	1
chr8	40196144	40238144	1
chr8	40240518	40240618	1
chr8	56209065	57909065	1
chr8	67278518	67328518	1
chr8	75116646	75166646	1
chr9	0	3000000	1
chr9	13159481	13159581	1
chr9	13167523	13217523	1
chr9	13219505	13219605	1
chr9	13249765	13249865	1
chr9	13266531	13266749	1
chr9	13281370	13281470	1
chr9	13284956	13285237	1
chr9	13286750	13286850	1
chr9	13310702	13311261	1
chr9	13313708	13314719	1
chr9	13317607	13319366	1
chr9	13320539	13321960	1
chr9	13323307	13323465	1
chr9	24942088	24942188	1
chr9	24988438	24988538	1
chr9	25042874	25042974	1
chr9	40349083	40349899	1
chr9	40351223	40351323	1
chr9	40375613	40376210	1
chr9	53529416	53579416	1
chr9	53582122	53582410	1
chr9	80256170	80328170	1
chr9	86561386	86561486	1
chr9	86564594	86564694	1
chr9	86582253	86582353	1
chr9	86618430	86635998	1
chr9	86640174	86640274	1
chr9	86647096	86647819	1
chr9	86650690	86650790	1
chr9	86653937	86654037	1
chr9	86662303	86664236	1
chr9	86665659	86665954	1
chr9	94210352	94210452	1
chr9	94214065	94236581	1
chr9	100960393	100964757	1
chr9	100978350	100978450	1
chr9	100989277	100994277	1
chr9	100997016	100997116	1
chr9	108764474	108814474	1
chr9	112858781	112875471	1
chr9	112894064	112894164	1
chr9	112897954	112898985	1
chr9	112902905	112903005	1
chr9	112905409	112905706	1
chr9	112909279	112909379	1
chr9	112912097	112912197	1
chr9	112914367	112914668	1
chr9	112924671	112924771	1
chr9	112926410	112926536	1
chr9	112940004	112940339	1
chr9	112942592	112943531	1
chr9	112946195	112946739	1
chr9	123770493	123770593	1
chr9	123778967	123779754	1
chr9	123782328	123832328	1
chr9	123834496	123834596	1
chr9	123840824	123840924	1
chr9	123858694	123858794	1
chr9	123864144	123864244	1
chr9	123867042	123867635	1
chrX	0	3000000	1
chrX	3316790	3366790	1
chrX	3584427	3634427	1
chrX	3919092	3969092	1
chrX	4338241	4388241	1
chrX	4606212	4656212	1
chrX	6352827	6352927	1
chrX	6355794	6356105	1
chrX	6359094	6409094	1
chrX	6410731	6410831	1
chrX	6412469	6412619	1
chrX	6424225	6424325	1
chrX	6428196	6428432	1
chrX	24400076	24450076	1
chrX	24643635	24693635	1
chrX	26482881	26532881	1
chrX	26826796	26876796	1
chrX	27634477	27684477	1
chrX	29598808	29648808	1
chrX	30162328	30212328	1
chrX	30391205	30441205	1
chrX	30647460	30697460	1
chrX	30862147	30912147	1
chrX	31137882	31187882	1
chrX	31480348	31530348	1
chrX	32204481	32304481	1
chrX	35117841	35167841	1
chrX	50828844	50878844	1
chrX	52131231	52181231	1
chrX	52365893	52415893	1
chrX	57622166	57622266	1
chrX	57651422	57651522	1
chrX	57694033	57694262	1
chrX	57696015	57699020	1
chrX	57700753	57701091	1
chrX	57745749	57745849	1
chrX	57752325	57752425	1
chrX	57755431	57755531	1
chrX	57757798	57758321	1
chrX	57762181	57762281	1
chrX	57763512	57769840	1
chrX	108310555	108311743	1
chrX	108324999	108325099	1
chrX	108329209	108329725	1
chrX	108332365	108333188	1
chrX	108341344	108341444	1
chrX	108358118	108358218	1
chrX	108366649	108366749	1
chrX	108393000	108394320	1
chrX	108396613	108396937	1
chrX	108419907	108469907	1
chrX	108471985	108472103	1
chrX	121786353	121836353	1
chrX	122102747	122152747	1
chrX	122386442	122436442	1
chrX	124305969	124306069	1
chrX	124324079	124324220	1
chrX	124328564	124328691	1
chrX	124330958	124331058	1
chrX	124332978	124333078	1
chrX	124343033	124343133	1
chrX	124369058	124369158	1
chrX	124375924	124376024	1
chrX	124381689	124381789	1
chrX	124385264	124385364	1
chrX	124409945	124410045	1
chrX	124424760	124424860	1
chrX	124451052	124451152	1
chrX	124469738	124470023	1
chrX	124479460	124479560	1
chrX	124489465	124489565	1
chrX	124491541	124491641	1
chrX	124496751	124497025	1
chrX	124513248	124513348	1
chrX	137534071	137584071	1
chrX	153605824	153605924	1
chrX	153614206	153614306	1
chrX	153645406	153645563	1
chrX	166447046	166497046	1
chrX	166527506	166577506	1
chrY	2195326	2345326	1
chrY	2797387	2847387	1
chrY	2902555	5902555	1
chrY	5902555	15902555	1
chr10	0	3000000	1
chr10	7235895	7235995	1
chr10	7246542	7296542	1
chr10	7299876	7299976	1
chr10	7303558	7303658	1
chr10	7304827	7305340	1
chr10	57541892	57542074	1
chr10	57563530	57563630	1
chr10	57567476	57567758	1
chr10	57582613	57668613	1
chr10	66833765	66833865	1
chr10	66841972	66842072	1
chr10	66850001	66850164	1
chr10	66851827	66851927	1
chr10	66853200	66854030	1
chr10	66856541	66858007	1
chr10	66868925	66872151	1
chr10	66876274	66876374	1
chr10	66878645	66879332	1
chr10	66886080	66886180	1
chr10	66891901	66892405	1
chr10	66894270	66894370	1
chr10	66895094	66895194	1
chr10	66903435	66903535	1
chr10	66904365	66904465	1
chr10	66914237	66914387	1
chr10	66919397	66919497	1
chr11	0	3000000	1
chr11	34443441	34443541	1
chr11	34445122	34495122	1
chr11	88406120	88406220	1
chr11	88408925	88458925	1
chr11	88459765	88459865	1
chr12	0	3000000	1
chr12	4437319	4438980	1
chr12	4439780	4439880	1
chr12	4444788	4444888	1
chr12	4458767	4466995	1
chr12	18625127	18675127	1
chr12	21729180	21779180	1
chr12	22411149	22461149	1
chr12	22608993	22658993	1
chr12	23684469	23734469	1
chr12	23989135	24039135	1
chr12	36428651	36428751	1
chr12	36431197	36431297	1
chr12	36433840	36434430	1
chr12	36436671	36436771	1
chr12	36489286	36490696	1
chr12	36493308	36497619	1
chr12	42293786	42674786	1
chr12	42676664	42676764	1
chr12	42686560	42686660	1
chr12	84466860	84516860	1
chr12	88996893	89046893	1
chr12	95158397	95158497	1
chr12	95161607	95161707	1
chr12	117289164	117289282	1
chr13	0	3000000	1
chr13	11028641	11029586	1
chr13	11042341	11173341	1
chr13	15344682	15344782	1
chr13	39806936	39842936	1
chr13	54445881	54458881	1
chr13	68149525	68199525	1
chr13	71565215	71565853	1
chr13	71567836	71567936	1
chr13	71578121	71578221	1
chr13	71589471	71589571	1
chr13	71594617	71594717	1
chr13	71604548	71604648	1
chr13	71607336	71607436	1
chr13	76636461	76636561	1
chr13	83663704	83663804	1
chr13	83691018	83691118	1
chr13	83725199	83725299	1
chr13	83756200	83756300	1
chr13	83771232	83771332	1
chr13	92129775	92130076	1
chr13	92135634	92135734	1
chr13	92137351	92791351	1
chr13	103385702	103405825	1
chr13	117339995	117340170	1
chr13	117342664	117343530	1
chr13	117358992	117359092	1
chr13	117368583	117372863	1
chr13	117397990	117398090	1
chr13	117399488	117399867	1
chr13	117410958	117411058	1
chr14	0	3000000	1
chr14	3381821	3431821	1
chr14	3941848	3941948	1
chr14	5557431	5607431	1
chr14	5828008	5878008	1
chr14	6303768	6353768	1
chr14	6842153	6892153	1
chr14	7058960	7108960	1
chr14	20238926	20288926	1
chr14	25480167	25480267	1
chr14	25481647	25483578	1
chr14	25484756	25534756	1
chr14	25537870	25537970	1
chr14	25559672	25559772	1
chr14	27563256	27564956	1
chr14	39298324	39298424	1
chr14	39299849	39299949	1
chr14	42409672	42459672	1
chr14	43446826	43496826	1
chr14	44986841	45036841	1
chr14	54998284	54998384	1
chr14	55004763	55004863	1
chr14	55008601	55008960	1
chr14	68084250	68084420	1
chr14	68096761	68096861	1
chr14	68110081	68110181	1
chr14	68111417	68112563	1
chr14	68116996	68117096	1
chr14	68117968	68118068	1
chr14	68121736	68121836	1
chr14	68137250	68137555	1
chr14	68142920	68143020	1
chr14	68145379	68145479	1
chr14	68159913	68160165	1
chr14	68172775	68173665	1
chr14	68176589	68176844	1
chr14	68224258	68224358	1
chr14	91861520	91861620	1
chr14	91864002	91864448	1
chr14	91866014	91866412	1
chr15	0	3000000	1
chr15	8979528	8984528	1
chr15	38663996	38713996	1
chr16	0	3000000	1
chr16	3181574	3231574	1
chr16	4948948	4949485	1
chr16	58790787	58790887	1
chr16	58808299	58808399	1
chr16	58810716	58810816	1
chr16	65254923	65294923	1
chr16	94115677	94116158	1
chr16	94119269	94119369	1
chr16	94120409	94342662	1
chr16	98145863	98145963	1
chr16	98147939	98148039	1
chr16	98156059	98156399	1
chr17	0	3000000	1
chr17	3002920	3003020	1
chr17	3006298	3006398	1
chr17	3021139	3021239	1
chr17	3023918	3024262	1
chr17	3034194	3034737	1
chr17	3036994	3037094	1
chr17	3037965	3038065	1
chr17	6703264	6753264	1
chr17	7658940	7713940	1
chr17	13448819	13498819	1
chr17	13756214	13806214	1
chr17	21736812	21736912	1
chr17	21743148	21744011	1
chr17	21746112	21746609	1
chr17	21758118	21760651	1
chr17	21761552	21761652	1
chr17	21829509	21829609	1
chr17	48170175	48170275	1
chr17	48172980	48173256	1
chr17	48177308	48178236	1
chr17	48179853	48179988	1
chr17	48183553	48183653	1
chr17	48191823	48192035	1
chr17	48199633	48199733	1
chr17	48212965	48215838	1
chr17	48237787	48237887	1
chr17	48238880	48239153	1
chr17	48246648	48246748	1
chr17	48255477	48255577	1
chr17	48257783	48257934	1
chr17	48271257	48271803	1
chr17	48273406	48276654	1
chr17	48316224	48316324	1
chr17	48336847	48336947	1
chr17	48351854	48352852	1
chr17	48354407	48354507	1
chr17	48355502	48357899	1
chr17	48366017	48366131	1
chr17	48367494	48368310	1
chr17	62117794	62167794	1
chr17	62277689	62327689	1
chr17	74521474	74571474	1
chr18	0	3000000	1
chr18	11385683	11385783	1
chr18	11406302	11406402	1
chr18	11425640	11425740	1
chr18	11430464	11430564	1
chr18	11441792	11441892	1
chr18	11445578	11445678	1
chr18	11448554	11448654	1
chr18	11452135	11452235	1
chr18	11460264	11460364	1
chr18	76639148	76769148	1
chr18	78121618	78129618	1
chr18	82357371	82390371	1
chr19	0	3000000	1
chr19	6685768	6685868	1
chr19	6688105	6888105	1
chr19	6904236	6904336	1
chr1_random	3311	3619	1
chr1_random	19077	19177	1
chr1_random	25068	25168	1
chr1_random	78403	78815	1
chr1_random	100575	100675	1
chr1_random	103102	103804	1
chr1_random	104570	104670	1
chr1_random	123207	123307	1
chr1_random	124358	127457	1
chr1_random	148730	149165	1
chr1_random	155511	155663	1
chr1_random	157299	157406	1
chr1_random	164881	165340	1
chr1_random	173668	173768	1
chr1_random	176207	177412	1
chr1_random	198245	198345	1
chr1_random	198998	210802	1
chr1_random	212439	212539	1
chr1_random	216136	216436	1
chr1_random	219295	219395	1
chr1_random	239484	239584	1
chr1_random	269614	269714	1
chr1_random	272942	273042	1
chr1_random	293747	293847	1
chr1_random	308254	308354	1
chr1_random	314742	315190	1
chr1_random	317919	318019	1
chr1_random	329149	329693	1
chr1_random	372324	372424	1
chr1_random	379986	381206	1
chr1_random	387170	387270	1
chr1_random	427279	477279	1
chr1_random	647004	697004	1
chr1_random	938739	988739	1
chr1_random	1142357	1192357	1
chr4_random	43921	93921	1
chr4_random	98363	98477	1
chr4_random	105848	105948	1
chr4_random	118371	118471	1
chr4_random	137569	137669	1
chr4_random	139572	139672	1
chr4_random	141172	141438	1
chr4_random	149115	149215	1
chr4_random	152113	154105	1
chr4_random	155668	155768	1
chr5_random	147415	197415	1
chr7_random	175968	225968	1
chr8_random	206961	256961	1
chr8_random	397176	447176	1
chr8_random	624598	674598	1
chr9_random	15494	15594	1
chr9_random	49512	49642	1
chr9_random	51006	51534	1
chr9_random	53802	53902	1
chr9_random	70088	75279	1
chr9_random	121585	121772	1
chr9_random	124237	124337	1
chr9_random	125562	127859	1
chr9_random	144917	145017	1
chr9_random	154341	155810	1
chr9_random	157323	161800	1
chr9_random	179421	179521	1
chr9_random	224015	224115	1
chr9_random	234409	234509	1
chr9_random	243717	293717	1
chr9_random	295096	295196	1
chr9_random	342597	342697	1
chr9_random	370969	371808	1
chr9_random	373124	373224	1
chr9_random	390339	390439	1
chr9_random	397155	397255	1
chr9_random	400982	401104	1
chr9_random	404386	404486	1
chr9_random	412382	412482	1
chr9_random	437666	437766	1
chrX_random	39696	41682	1
chrX_random	45891	45991	1
chrX_random	51187	51287	1
chrX_random	74630	74730	1
chrX_random	110528	110875	1
chrX_random	130577	131273	1
chrX_random	133818	133918	1
chrX_random	136024	137067	1
chrX_random	157510	157610	1
chrX_random	170065	170165	1
chrX_random	171235	172133	1
chrX_random	194756	194856	1
chrX_random	198729	198829	1
chrX_random	202322	202422	1
chrX_random	207113	212711	1
chrX_random	235307	235407	1
chrX_random	236978	237230	1
chrX_random	240416	242175	1
chrX_random	242796	250458	1
chrX_random	287720	287820	1
chrX_random	292278	292378	1
chrX_random	296105	296205	1
chrX_random	303372	303472	1
chrX_random	305270	306349	1
chrX_random	310658	310758	1
chrX_random	331024	331124	1
chrX_random	336933	386933	1
chrX_random	611825	661825	1
chrX_random	703410	753410	1
chrX_random	791302	841302	1
chrX_random	883383	933383	1
chrX_random	961450	1011450	1
chrX_random	1051506	1101506	1
chrX_random	1145422	1195422	1
chrX_random	1236042	1286042	1
chrX_random	1514071	1564071	1
chrX_random	300318	300349	1
chrY_random	968830	1018830	1
chrY_random	1463623	1513623	1
chrY_random	2580694	2630694	1
chrY_random	3467283	3517283	1
chrY_random	4101304	4151304	1
chrY_random	4430158	4480158	1
chrY_random	5034793	5084793	1
chrY_random	5722271	5772271	1
chrY_random	6550879	6600879	1
chrY_random	7569570	7619570	1
chrY_random	8027009	8077009	1
chrY_random	9246900	9296900	1
chrY_random	9800468	9850468	1
chrY_random	10473108	10523108	1
chrY_random	11428042	11478042	1
chrY_random	11784650	11834650	1
chrY_random	12639205	12689205	1
chrY_random	12973623	13023623	1
chrY_random	14458345	14508345	1
chrY_random	14982330	15032330	1
chrY_random	15490592	15540592	1
chrY_random	15860914	15910914	1
chrY_random	16191095	16241095	1
chrY_random	17761423	17811423	1
chrY_random	18466743	18516743	1
chrY_random	19055559	19105559	1
chrY_random	19564892	19614892	1
chrY_random	20063953	20113953	1
chrY_random	20679139	20729139	1
chrY_random	21209889	21259889	1
chrY_random	21760130	21810130	1
chrY_random	22321369	22371369	1
chrY_random	23068502	23118502	1
chrY_random	23441591	23491591	1
chrY_random	24055988	24105988	1
chrY_random	24912917	24962917	1
chrY_random	25355215	25405215	1
chrY_random	26025258	26075258	1
chrY_random	26572088	26622088	1
chrY_random	27208447	27258447	1
chrY_random	27714435	27764435	1
chrY_random	28428581	28478581	1
chrY_random	28967990	29017990	1
chrY_random	29283752	29333752	1
chrY_random	29604482	29654482	1
chrY_random	29960437	30010437	1
chrY_random	30265675	30315675	1
chrY_random	30566838	30616838	1
chrY_random	31002322	31052322	1
chrY_random	31478649	31528649	1
chrY_random	31967825	32017825	1
chrY_random	32207786	32257786	1
chrY_random	32552740	32602740	1
chrY_random	33032629	33082629	1
chrY_random	33373745	33423745	1
chrY_random	33762492	33812492	1
chrY_random	34213768	34263768	1
chrY_random	34774164	34824164	1
chrY_random	35547623	35597623	1
chrY_random	35811427	35861427	1
chrY_random	36243521	36293521	1
chrY_random	36482749	36532749	1
chrY_random	36703913	36753913	1
chrY_random	36987637	37037637	1
chrY_random	37610271	37660271	1
chrY_random	37974837	38024837	1
chrY_random	38321446	38371446	1
chrY_random	38621513	38671513	1
chrY_random	38956927	39006927	1
chrY_random	39326020	39376020	1
chrY_random	39801565	39851565	1
chrY_random	40123595	40173595	1
chrY_random	40505396	40555396	1
chrY_random	40814649	40864649	1
chrY_random	41099331	41149331	1
chrY_random	41431886	41481886	1
chrY_random	41681032	41731032	1
chrY_random	42089834	42139834	1
chrY_random	42766346	42816346	1
chrY_random	43109935	43159935	1
chrY_random	43266417	43316417	1
chrY_random	44411703	44461703	1
chrY_random	45242745	45292745	1
chrY_random	45649007	45699007	1
chrY_random	45992668	46042668	1
chrY_random	46489673	46539673	1
chrY_random	47129047	47179047	1
chrY_random	48153072	48203072	1
chrY_random	48622902	48672902	1
chrY_random	49131441	49181441	1
chrY_random	49967565	50017565	1
chrY_random	51195778	51245778	1
chrY_random	51887263	51937263	1
chrY_random	53129593	53179593	1
chrY_random	53590000	53640000	1
chrY_random	54219338	54269338	1
chrY_random	55062805	55112805	1
chrY_random	55773785	55823785	1
chrY_random	57227626	57277626	1
chrY_random	57754421	57804421	1
chrY_random	58076221	58126221	1
chr13_random	163442	213442	1
chr13_random	216192	216374	1
chr13_random	257475	257575	1
chr13_random	265786	265892	1
chr13_random	275376	275476	1
chr13_random	297379	297479	1
chr13_random	339224	339422	1
chr13_random	342406	343561	1
chr13_random	345446	345546	1
chr13_random	347517	349034	1
chr13_random	351390	357877	1
chr13_random	367926	368026	1
chr13_random	384076	385857	1
chr13_random	387821	388499	1
chr13_random	391190	391756	1
chr13_random	393434	393534	1
chr13_random	394831	396007	1
chr17_random	219732	269732	1
chr17_random	383070	433070	1
chrUn_random	17880	17980	1
chrUn_random	24708	25076	1
chrUn_random	30085	30698	1
chrUn_random	46492	96492	1
chrUn_random	109817	109917	1
chrUn_random	115653	115753	1
chrUn_random	119715	119815	1
chrUn_random	128089	129193	1
chrUn_random	133816	183816	1
chrUn_random	344226	394226	1
chrUn_random	477838	527838	1
chrUn_random	755804	805804	1
chrUn_random	1031524	1081524	1
chrUn_random	1292825	1342825	1
chrUn_random	1530466	1580466	1
chrUn_random	1776459	1826459	1
chrUn_random	2017932	2067932	1
chrUn_random	2283713	2333713	1
chrUn_random	2587154	2637154	1
chrUn_random	2646340	2646440	1
chrUn_random	2649057	2649157	1
chrUn_random	2678530	2728530	1
chrUn_random	2736449	2736549	1
chrUn_random	2751504	2801504	1
chrUn_random	2803580	2803680	1
chrUn_random	2805743	2805905	1
chrUn_random	2823331	2823431	1
chrUn_random	2833208	2883208	1
chrUn_random	2893471	2893600	1
chrUn_random	2896322	2896422	1
chrUn_random	2908067	2958067	1
chrUn_random	2959429	2959589	1
chrUn_random	2961871	2963672	1
chrUn_random	2964769	2964869	1
chrUn_random	2992736	3042736	1
chrUn_random	3067995	3068095	1
chrUn_random	3069091	3069191	1
chrUn_random	3091207	3141207	1
chrUn_random	3143494	3144305	1
chrUn_random	3157782	3158538	1
chrUn_random	3160208	3160695	1
chrUn_random	3162492	3212492	1
chrUn_random	3214426	3215932	1
chrUn_random	3218625	3218725	1
chrUn_random	3220706	3221591	1
chrUn_random	3239978	3289978	1
chrUn_random	3319446	3321445	1
chrUn_random	3329898	3333273	1
chrUn_random	3337051	3387051	1
chrUn_random	3421216	3422044	1
chrUn_random	3423727	3423827	1
chrUn_random	3425264	3425768	1
chrUn_random	3429108	3479108	1
chrUn_random	3493048	3493367	1
chrUn_random	3499316	3549316	1
chrUn_random	3551109	3552735	1
chrUn_random	3555151	3556369	1
chrUn_random	3559471	3560757	1
chrUn_random	3561885	3563152	1
chrUn_random	3565568	3566039	1
chrUn_random	3568493	3568593	1
chrUn_random	3571892	3572556	1
chrUn_random	3574979	3577800	1
chrUn_random	3578793	3580803	1
chrUn_random	3582294	3632294	1
chrUn_random	3634773	3636130	1
chrUn_random	3641700	3643507	1
chrUn_random	3652263	3653652	1
chrUn_random	3655581	3657056	1
chrUn_random	3659058	3709058	1
chrUn_random	3711859	3711959	1
chrUn_random	3721091	3721191	1
chrUn_random	3757433	3757533	1
chrUn_random	3763993	3764093	1
chrUn_random	3773912	3823912	1
chrUn_random	3831953	3832968	1
chrUn_random	3835846	3835946	1
chrUn_random	3838154	3839954	1
chrUn_random	3845310	3846243	1
chrUn_random	3849261	3850660	1
chrUn_random	3852576	3902576	1
chrUn_random	3903923	3906433	1
chrUn_random	3908026	3909482	1
chrUn_random	3912291	3912391	1
chrUn_random	3917928	3918028	1
chrUn_random	3922850	3922950	1
chrUn_random	3924385	3926110	1
chrUn_random	3927191	3927291	1
chrUn_random	3928560	3978560	1
chrUn_random	3985024	3985124	1
chrUn_random	4000367	4050367	1
chrUn_random	4051390	4054192	1
chrUn_random	4055498	4055598	1
chrUn_random	4059373	4059473	1
chrUn_random	4066896	4066996	1
chrUn_random	4069044	4070766	1
chrUn_random	4073385	4073485	1
chrUn_random	4075901	4076001	1
chrUn_random	4078734	4128734	1
chrUn_random	4129958	4130058	1
chrUn_random	4131871	4132002	1
chrUn_random	4157139	4157239	1
chrUn_random	4158666	4160480	1
chrUn_random	4161864	4163644	1
chrUn_random	4165755	4174104	1
chrUn_random	4183341	4233341	1
chrUn_random	4235911	4248925	1
chrUn_random	4250425	4250525	1
chrUn_random	4253623	4253723	1
chrUn_random	4255258	4257553	1
chrUn_random	4259152	4259252	1
chrUn_random	4260414	4261425	1
chrUn_random	4262735	4312735	1
chrUn_random	4314295	4315374	1
chrUn_random	4319858	4319958	1
chrUn_random	4344337	4394337	1
chrUn_random	4428957	4429057	1
chrUn_random	4436839	4436939	1
chrUn_random	4439253	4441358	1
chrUn_random	4466722	4516722	1
chrUn_random	4518022	4520373	1
chrUn_random	4522150	4523133	1
chrUn_random	4525420	4525871	1
chrUn_random	4527162	4527630	1
chrUn_random	4533925	4535587	1
chrUn_random	4536912	4586912	1
chrUn_random	4589124	4589461	1
chrUn_random	4599374	4601571	1
chrUn_random	4604096	4604817	1
chrUn_random	4607701	4608368	1
chrUn_random	4610477	4611671	1
chrUn_random	4612783	4662783	1
chrUn_random	4680288	4681066	1
chrUn_random	4685941	4735941	1
chrUn_random	4741162	4741262	1
chrUn_random	4745801	4745901	1
chrUn_random	4748927	4749027	1
chrUn_random	4749909	4750425	1
chrUn_random	4752566	4753555	1
chrUn_random	4755096	4755196	1
chrUn_random	4756538	4758313	1
chrUn_random	4761818	4762919	1
chrUn_random	4766080	4766461	1
chrUn_random	4768731	4769684	1
chrUn_random	4771761	4773104	1
chrUn_random	4774600	4824600	1
chrUn_random	4851159	4851259	1
chrUn_random	4859487	4859587	1
chrUn_random	4875555	4925555	1
chrUn_random	4945653	4945753	1
chrUn_random	4960795	5010795	1
chrUn_random	5013053	5013153	1
chrUn_random	5019943	5020043	1
chrUn_random	5024705	5024805	1
chrUn_random	5037002	5087002	1
chrUn_random	5092939	5094456	1
chrUn_random	5096377	5097913	1
chrUn_random	5111687	5161687	1
chrUn_random	5163234	5165313	1
chrUn_random	5173643	5173743	1
